account,date,fraud,merchant
A593,04/01/2015,FALSE,M61
A593,04/01/2015,FALSE,M91
A593,04/01/2015,FALSE,M99
A594,04/01/2015,FALSE,M1
A594,04/01/2015,FALSE,M99
A594,04/01/2015,FALSE,M52
A594,04/01/2015,FALSE,M48
A594,04/01/2015,FALSE,M69
A594,04/01/2015,FALSE,M66
A594,04/01/2015,FALSE,M47
A595,04/01/2015,FALSE,M6
A595,04/01/2015,FALSE,M15
A595,04/01/2015,FALSE,M79
A595,04/01/2015,FALSE,M55
A595,04/01/2015,FALSE,M7
A595,04/01/2015,FALSE,M12
A596,04/01/2015,FALSE,M38
A596,04/01/2015,FALSE,M49
A597,04/01/2015,FALSE,M22
A597,04/01/2015,FALSE,M16
A598,04/01/2015,FALSE,M55
A598,04/01/2015,FALSE,M68
A599,04/01/2015,FALSE,M43
A599,04/01/2015,FALSE,M24
A599,04/01/2015,FALSE,M19
A599,04/01/2015,FALSE,M80
A599,04/01/2015,FALSE,M46
A599,04/01/2015,FALSE,M97
A599,04/01/2015,FALSE,M43
A600,04/01/2015,FALSE,M70
A600,04/01/2015,FALSE,M12
A600,04/01/2015,FALSE,M89
A600,04/01/2015,FALSE,M36
A601,04/01/2015,FALSE,M81
A602,04/01/2015,FALSE,M58
A602,04/01/2015,FALSE,M0
A603,04/01/2015,FALSE,M28
A603,04/01/2015,FALSE,M91
A604,04/01/2015,FALSE,M33
A604,04/01/2015,FALSE,M14
A604,04/01/2015,FALSE,M83
A604,04/01/2015,FALSE,M49
A606,04/01/2015,FALSE,M14
A606,04/01/2015,FALSE,M67
A607,04/01/2015,FALSE,M42
A608,04/01/2015,FALSE,M30
A608,04/01/2015,FALSE,M80
A608,04/01/2015,FALSE,M56
A608,04/01/2015,FALSE,M34
A609,04/01/2015,FALSE,M31
A609,04/01/2015,FALSE,M44
A609,04/01/2015,FALSE,M72
A609,04/01/2015,FALSE,M7
A609,04/01/2015,FALSE,M14
A609,04/01/2015,FALSE,M72
A610,04/01/2015,FALSE,M85
A610,04/01/2015,FALSE,M77
A610,04/01/2015,FALSE,M38
A610,04/01/2015,FALSE,M67
A611,04/01/2015,FALSE,M55
A611,04/01/2015,FALSE,M52
A612,04/01/2015,FALSE,M63
A612,04/01/2015,FALSE,M40
A612,04/01/2015,FALSE,M69
A612,04/01/2015,FALSE,M64
A613,04/01/2015,FALSE,M6
A613,04/01/2015,FALSE,M85
A614,04/01/2015,FALSE,M75
A614,04/01/2015,FALSE,M61
A614,04/01/2015,FALSE,M77
A614,04/01/2015,FALSE,M8
A614,04/01/2015,FALSE,M63
A615,04/01/2015,FALSE,M57
A616,04/01/2015,FALSE,M26
A616,04/01/2015,FALSE,M56
A617,04/01/2015,FALSE,M13
A617,04/01/2015,FALSE,M44
A617,04/01/2015,FALSE,M50
A617,04/01/2015,FALSE,M17
A617,04/01/2015,FALSE,M20
A618,04/01/2015,FALSE,M76
A618,04/01/2015,FALSE,M94
A618,04/01/2015,FALSE,M2
A619,04/01/2015,FALSE,M10
A619,04/01/2015,FALSE,M41
A620,04/01/2015,FALSE,M17
A620,04/01/2015,FALSE,M17
A620,04/01/2015,FALSE,M74
A620,04/01/2015,FALSE,M45
A621,04/01/2015,FALSE,M48
A621,04/01/2015,FALSE,M19
A621,04/01/2015,FALSE,M82
A621,04/01/2015,FALSE,M85
A621,04/01/2015,FALSE,M36
A621,04/01/2015,FALSE,M41
A621,04/01/2015,FALSE,M67
A622,04/01/2015,FALSE,M19
A622,04/01/2015,FALSE,M40
A622,04/01/2015,FALSE,M11
A622,04/01/2015,FALSE,M9
A623,04/01/2015,FALSE,M15
A623,04/01/2015,FALSE,M31
A624,04/01/2015,FALSE,M61
A624,04/01/2015,FALSE,M74
A625,04/01/2015,FALSE,M2
A625,04/01/2015,FALSE,M68
A626,04/01/2015,FALSE,M13
A626,04/01/2015,FALSE,M57
A626,04/01/2015,FALSE,M85
A627,04/01/2015,FALSE,M4
A627,04/01/2015,FALSE,M64
A627,04/01/2015,FALSE,M31
A627,04/01/2015,FALSE,M52
A627,04/01/2015,FALSE,M50
A627,04/01/2015,FALSE,M88
A627,04/01/2015,FALSE,M0
A628,04/01/2015,FALSE,M2
A629,04/01/2015,FALSE,M18
A629,04/01/2015,FALSE,M71
A630,04/01/2015,FALSE,M73
A630,04/01/2015,FALSE,M59
A630,04/01/2015,FALSE,M29
A630,04/01/2015,FALSE,M68
A630,04/01/2015,FALSE,M62
A630,04/01/2015,FALSE,M89
A630,04/01/2015,FALSE,M9
A631,04/01/2015,FALSE,M94
A631,04/01/2015,FALSE,M90
A631,04/01/2015,FALSE,M99
A631,04/01/2015,FALSE,M57
A631,04/01/2015,FALSE,M27
A632,04/01/2015,FALSE,M16
A632,04/01/2015,FALSE,M74
A632,04/01/2015,FALSE,M57
A632,04/01/2015,FALSE,M41
A632,04/01/2015,FALSE,M3
A632,04/01/2015,FALSE,M50
A633,04/01/2015,FALSE,M52
A633,04/01/2015,FALSE,M53
A633,04/01/2015,FALSE,M25
A634,04/01/2015,FALSE,M77
A634,04/01/2015,FALSE,M8
A634,04/01/2015,FALSE,M55
A635,04/01/2015,FALSE,M19
A635,04/01/2015,FALSE,M91
A635,04/01/2015,FALSE,M50
A635,04/01/2015,FALSE,M28
A635,04/01/2015,FALSE,M91
A636,04/01/2015,FALSE,M3
A637,04/01/2015,FALSE,M75
A637,04/01/2015,FALSE,M7
A637,04/01/2015,FALSE,M60
A637,04/01/2015,FALSE,M12
A637,04/01/2015,FALSE,M2
A637,04/01/2015,FALSE,M9
A638,04/01/2015,FALSE,M12
A639,04/01/2015,FALSE,M89
A639,04/01/2015,FALSE,M93
A640,04/01/2015,FALSE,M19
A640,04/01/2015,FALSE,M79
A641,04/01/2015,FALSE,M26
A641,04/01/2015,FALSE,M79
A641,04/01/2015,FALSE,M62
A641,04/01/2015,FALSE,M12
A641,04/01/2015,FALSE,M7
A641,04/01/2015,FALSE,M96
A642,04/01/2015,FALSE,M51
A642,04/01/2015,FALSE,M93
A642,04/01/2015,FALSE,M11
A642,04/01/2015,FALSE,M19
A643,04/01/2015,FALSE,M29
A643,04/01/2015,FALSE,M15
A643,04/01/2015,FALSE,M92
A643,04/01/2015,FALSE,M57
A643,04/01/2015,FALSE,M79
A644,04/01/2015,FALSE,M91
A644,04/01/2015,FALSE,M3
A645,04/01/2015,FALSE,M56
A645,04/01/2015,FALSE,M19
A645,04/01/2015,FALSE,M32
A646,04/01/2015,FALSE,M71
A646,04/01/2015,FALSE,M99
A646,04/01/2015,FALSE,M99
A646,04/01/2015,FALSE,M77
A647,04/01/2015,FALSE,M59
A648,04/01/2015,FALSE,M52
A648,04/01/2015,FALSE,M48
A649,04/01/2015,FALSE,M40
A649,04/01/2015,FALSE,M49
A650,04/01/2015,FALSE,M5
A650,04/01/2015,FALSE,M72
A650,04/01/2015,FALSE,M48
A650,04/01/2015,FALSE,M32
A651,04/01/2015,FALSE,M83
A652,04/01/2015,FALSE,M78
A652,04/01/2015,FALSE,M18
A652,04/01/2015,FALSE,M93
A652,04/01/2015,FALSE,M36
A652,04/01/2015,FALSE,M32
A653,04/01/2015,FALSE,M77
A653,04/01/2015,FALSE,M16
A653,04/01/2015,FALSE,M15
A653,04/01/2015,FALSE,M42
A653,04/01/2015,FALSE,M4
A653,04/01/2015,FALSE,M13
A653,04/01/2015,FALSE,M68
A653,04/01/2015,FALSE,M10
A654,04/01/2015,FALSE,M94
A654,04/01/2015,FALSE,M78
A654,04/01/2015,FALSE,M50
A654,04/01/2015,FALSE,M51
A654,04/01/2015,FALSE,M65
A655,04/01/2015,FALSE,M70
A655,04/01/2015,FALSE,M87
A655,04/01/2015,TRUE,M79
A656,04/01/2015,FALSE,M65
A656,04/01/2015,FALSE,M63
A657,04/01/2015,FALSE,M50
A657,04/01/2015,FALSE,M15
A657,04/01/2015,FALSE,M82
A657,04/01/2015,FALSE,M47
A657,04/01/2015,FALSE,M71
A657,04/01/2015,FALSE,M96
A657,04/01/2015,FALSE,M66
A657,04/01/2015,FALSE,M11
A658,04/01/2015,FALSE,M5
A658,04/01/2015,FALSE,M97
A658,04/01/2015,FALSE,M14
A659,04/01/2015,FALSE,M42
A659,04/01/2015,FALSE,M17
A659,04/01/2015,FALSE,M88
A659,04/01/2015,FALSE,M47
A660,04/01/2015,FALSE,M68
A660,04/01/2015,FALSE,M30
A660,04/01/2015,FALSE,M36
A660,04/01/2015,FALSE,M10
A660,04/01/2015,FALSE,M46
A660,04/01/2015,FALSE,M50
A661,04/01/2015,FALSE,M18
A661,04/01/2015,FALSE,M37
A661,04/01/2015,FALSE,M72
A661,04/01/2015,FALSE,M50
A662,04/01/2015,FALSE,M64
A662,04/01/2015,FALSE,M66
A662,04/01/2015,FALSE,M46
A663,04/01/2015,FALSE,M4
A664,04/01/2015,FALSE,M21
A665,04/01/2015,FALSE,M41
A665,04/01/2015,FALSE,M30
A665,04/01/2015,FALSE,M96
A666,04/01/2015,FALSE,M40
A666,04/01/2015,FALSE,M83
A666,04/01/2015,FALSE,M47
A667,04/01/2015,FALSE,M0
A667,04/01/2015,FALSE,M90
A667,04/01/2015,FALSE,M89
A668,04/01/2015,FALSE,M28
A668,04/01/2015,FALSE,M91
A668,04/01/2015,FALSE,M44
A669,04/01/2015,FALSE,M89
A669,04/01/2015,FALSE,M98
A669,04/01/2015,FALSE,M98
A669,04/01/2015,FALSE,M29
A670,04/01/2015,FALSE,M5
A670,04/01/2015,FALSE,M57
A670,04/01/2015,FALSE,M12
A670,04/01/2015,FALSE,M22
A670,04/01/2015,FALSE,M70
A670,04/01/2015,FALSE,M9
A670,04/01/2015,FALSE,M71
A670,04/01/2015,FALSE,M68
A671,04/01/2015,FALSE,M89
A672,04/01/2015,FALSE,M46
A672,04/01/2015,FALSE,M8
A672,04/01/2015,FALSE,M30
A672,04/01/2015,FALSE,M47
A673,04/01/2015,FALSE,M41
A673,04/01/2015,FALSE,M73
A674,04/01/2015,FALSE,M30
A674,04/01/2015,FALSE,M16
A674,04/01/2015,FALSE,M51
A675,04/01/2015,FALSE,M80
A675,04/01/2015,FALSE,M35
A675,04/01/2015,FALSE,M33
A675,04/01/2015,FALSE,M1
A676,04/01/2015,FALSE,M28
A676,04/01/2015,FALSE,M5
A676,04/01/2015,FALSE,M86
A677,04/01/2015,FALSE,M49
A677,04/01/2015,FALSE,M12
A677,04/01/2015,FALSE,M38
A677,04/01/2015,FALSE,M71
A677,04/01/2015,FALSE,M42
A678,04/01/2015,FALSE,M13
A679,04/01/2015,FALSE,M84
A679,04/01/2015,FALSE,M65
A679,04/01/2015,FALSE,M67
A679,04/01/2015,FALSE,M62
A680,04/01/2015,FALSE,M27
A681,04/01/2015,FALSE,M9
A681,04/01/2015,FALSE,M70
A681,04/01/2015,FALSE,M26
A681,04/01/2015,FALSE,M69
A682,04/01/2015,FALSE,M54
A682,04/01/2015,FALSE,M36
A682,04/01/2015,FALSE,M91
A682,04/01/2015,FALSE,M73
A682,04/01/2015,FALSE,M11
A683,04/01/2015,FALSE,M30
A683,04/01/2015,FALSE,M34
A684,04/01/2015,FALSE,M14
A684,04/01/2015,FALSE,M78
A684,04/01/2015,FALSE,M93
A685,04/01/2015,FALSE,M51
A685,04/01/2015,FALSE,M26
A686,04/01/2015,FALSE,M44
A687,04/01/2015,FALSE,M52
A687,04/01/2015,FALSE,M93
A687,04/01/2015,FALSE,M43
A687,04/01/2015,FALSE,M22
A688,04/01/2015,FALSE,M30
A688,04/01/2015,FALSE,M74
A688,04/01/2015,FALSE,M0
A688,04/01/2015,FALSE,M86
A689,04/01/2015,FALSE,M16
A689,04/01/2015,FALSE,M60
A689,04/01/2015,FALSE,M35
A690,04/01/2015,FALSE,M17
A690,04/01/2015,FALSE,M56
A690,04/01/2015,FALSE,M55
A690,04/01/2015,FALSE,M61
A690,04/01/2015,FALSE,M88
A690,04/01/2015,FALSE,M30
A690,04/01/2015,FALSE,M10
A691,04/01/2015,FALSE,M64
A691,04/01/2015,FALSE,M10
A692,04/01/2015,FALSE,M21
A692,04/01/2015,FALSE,M78
A692,04/01/2015,FALSE,M44
A692,04/01/2015,FALSE,M69
A693,04/01/2015,FALSE,M99
A693,04/01/2015,TRUE,M24
A693,04/01/2015,FALSE,M72
A694,04/01/2015,FALSE,M97
A694,04/01/2015,FALSE,M99
A694,04/01/2015,FALSE,M36
A694,04/01/2015,FALSE,M66
A695,04/01/2015,FALSE,M58
A695,04/01/2015,FALSE,M77
A697,04/01/2015,FALSE,M66
A697,04/01/2015,FALSE,M84
A698,04/01/2015,FALSE,M26
A698,04/01/2015,FALSE,M81
A698,04/01/2015,FALSE,M79
A699,04/01/2015,FALSE,M84
A699,04/01/2015,FALSE,M78
A699,04/01/2015,FALSE,M67
A700,04/01/2015,FALSE,M91
A700,04/01/2015,FALSE,M46
A701,04/01/2015,FALSE,M97
A701,04/01/2015,FALSE,M58
A702,04/01/2015,FALSE,M96
A702,04/01/2015,FALSE,M80
A702,04/01/2015,FALSE,M93
A702,04/01/2015,FALSE,M8
A703,04/01/2015,FALSE,M59
A703,04/01/2015,FALSE,M53
A703,04/01/2015,FALSE,M34
A704,04/01/2015,FALSE,M15
A705,04/01/2015,FALSE,M76
A705,04/01/2015,FALSE,M74
A705,04/01/2015,FALSE,M10
A705,04/01/2015,FALSE,M62
A705,04/01/2015,FALSE,M61
A706,04/01/2015,FALSE,M3
A706,04/01/2015,FALSE,M48
A706,04/01/2015,FALSE,M51
A706,04/01/2015,FALSE,M93
A707,04/01/2015,FALSE,M22
A707,04/01/2015,FALSE,M75
A708,04/01/2015,FALSE,M9
A708,04/01/2015,FALSE,M74
A708,04/01/2015,FALSE,M67
A708,04/01/2015,FALSE,M83
A709,04/01/2015,FALSE,M42
A709,04/01/2015,FALSE,M86
A709,04/01/2015,FALSE,M49
A710,04/01/2015,FALSE,M64
A710,04/01/2015,FALSE,M22
A710,04/01/2015,FALSE,M59
A711,04/01/2015,FALSE,M10
A712,04/01/2015,FALSE,M18
A712,04/01/2015,FALSE,M49
A712,04/01/2015,FALSE,M17
A712,04/01/2015,FALSE,M37
A712,04/01/2015,FALSE,M70
A712,04/01/2015,FALSE,M63
A712,04/01/2015,FALSE,M32
A712,04/01/2015,FALSE,M33
A713,04/01/2015,FALSE,M79
A713,04/01/2015,FALSE,M90
A713,04/01/2015,FALSE,M82
A713,04/01/2015,FALSE,M71
A713,04/01/2015,FALSE,M96
A713,04/01/2015,FALSE,M75
A714,04/01/2015,FALSE,M96
A714,04/01/2015,FALSE,M25
A714,04/01/2015,FALSE,M38
A714,04/01/2015,FALSE,M76
A714,04/01/2015,FALSE,M89
A715,04/01/2015,FALSE,M55
A715,04/01/2015,FALSE,M59
A715,04/01/2015,FALSE,M24
A715,04/01/2015,FALSE,M77
A715,04/01/2015,FALSE,M72
A716,04/01/2015,FALSE,M58
A716,04/01/2015,FALSE,M58
A716,04/01/2015,FALSE,M77
A716,04/01/2015,FALSE,M65
A717,04/01/2015,FALSE,M27
A717,04/01/2015,FALSE,M17
A717,04/01/2015,FALSE,M3
A717,04/01/2015,FALSE,M2
A717,04/01/2015,FALSE,M42
A717,04/01/2015,FALSE,M14
A717,04/01/2015,FALSE,M40
A718,04/01/2015,FALSE,M56
A718,04/01/2015,FALSE,M19
A718,04/01/2015,FALSE,M27
A719,04/01/2015,FALSE,M72
A719,04/01/2015,FALSE,M68
A719,04/01/2015,FALSE,M81
A719,04/01/2015,FALSE,M49
A720,04/01/2015,FALSE,M70
A720,04/01/2015,FALSE,M57
A720,04/01/2015,FALSE,M36
A721,04/01/2015,FALSE,M41
A721,04/01/2015,FALSE,M46
A722,04/01/2015,FALSE,M89
A722,04/01/2015,FALSE,M39
A722,04/01/2015,FALSE,M56
A723,04/01/2015,FALSE,M19
A723,04/01/2015,FALSE,M48
A724,04/01/2015,FALSE,M8
A724,04/01/2015,FALSE,M59
A724,04/01/2015,FALSE,M13
A724,04/01/2015,FALSE,M90
A724,04/01/2015,FALSE,M43
A725,04/01/2015,FALSE,M54
A725,04/01/2015,FALSE,M40
A725,04/01/2015,FALSE,M40
A726,04/01/2015,FALSE,M15
A726,04/01/2015,FALSE,M58
A726,04/01/2015,FALSE,M96
A726,04/01/2015,FALSE,M88
A727,04/01/2015,FALSE,M42
A727,04/01/2015,FALSE,M29
A727,04/01/2015,FALSE,M25
A727,04/01/2015,FALSE,M9
A727,04/01/2015,FALSE,M69
A728,04/01/2015,FALSE,M3
A728,04/01/2015,FALSE,M56
A729,04/01/2015,FALSE,M23
A729,04/01/2015,FALSE,M70
A729,04/01/2015,FALSE,M31
A730,04/01/2015,FALSE,M42
A730,04/01/2015,FALSE,M46
A730,04/01/2015,FALSE,M73
A730,04/01/2015,FALSE,M76
A731,04/01/2015,FALSE,M88
A731,04/01/2015,FALSE,M80
A732,04/01/2015,FALSE,M60
A732,04/01/2015,FALSE,M36
A732,04/01/2015,FALSE,M53
A732,04/01/2015,FALSE,M65
A732,04/01/2015,FALSE,M83
A733,04/01/2015,FALSE,M16
A733,04/01/2015,FALSE,M36
A733,04/01/2015,FALSE,M42
A734,04/01/2015,FALSE,M24
A734,04/01/2015,FALSE,M85
A734,04/01/2015,FALSE,M53
A734,04/01/2015,FALSE,M20
A735,04/01/2015,FALSE,M45
A735,04/01/2015,FALSE,M29
A736,04/01/2015,FALSE,M57
A736,04/01/2015,FALSE,M98
A736,04/01/2015,FALSE,M85
A737,04/01/2015,FALSE,M15
A737,04/01/2015,FALSE,M26
A737,04/01/2015,FALSE,M42
A737,04/01/2015,FALSE,M39
A737,04/01/2015,FALSE,M87
A737,04/01/2015,FALSE,M70
A738,04/01/2015,FALSE,M19
A738,04/01/2015,FALSE,M72
A738,04/01/2015,FALSE,M41
A738,04/01/2015,FALSE,M60
A739,04/01/2015,FALSE,M67
A739,04/01/2015,FALSE,M55
A739,04/01/2015,FALSE,M28
A739,04/01/2015,FALSE,M84
A739,04/01/2015,FALSE,M18
A740,04/01/2015,FALSE,M41
A741,04/01/2015,FALSE,M51
A742,04/01/2015,FALSE,M60
A742,04/01/2015,FALSE,M78
A742,04/01/2015,FALSE,M31
A742,04/01/2015,FALSE,M33
A743,04/01/2015,FALSE,M63
A744,04/01/2015,FALSE,M52
A744,04/01/2015,FALSE,M55
A745,04/01/2015,FALSE,M25
A746,04/01/2015,FALSE,M50
A746,04/01/2015,FALSE,M88
A746,04/01/2015,FALSE,M89
A747,04/01/2015,FALSE,M30
A747,04/01/2015,FALSE,M34
A748,04/01/2015,FALSE,M9
A748,04/01/2015,FALSE,M89
A749,04/01/2015,FALSE,M44
A749,04/01/2015,FALSE,M7
A749,04/01/2015,FALSE,M12
A750,04/01/2015,FALSE,M97
A750,04/01/2015,FALSE,M82
A750,04/01/2015,FALSE,M62
A750,04/01/2015,FALSE,M47
A751,04/01/2015,FALSE,M3
A751,04/01/2015,FALSE,M39
A751,04/01/2015,FALSE,M62
A752,04/01/2015,FALSE,M95
A752,04/01/2015,FALSE,M86
A752,04/01/2015,FALSE,M55
A752,04/01/2015,FALSE,M63
A752,04/01/2015,FALSE,M98
A752,04/01/2015,FALSE,M81
A752,04/01/2015,FALSE,M0
A753,04/01/2015,FALSE,M59
A753,04/01/2015,FALSE,M19
A754,04/01/2015,FALSE,M13
A755,04/01/2015,FALSE,M37
A756,04/01/2015,FALSE,M65
A757,04/01/2015,FALSE,M3
A757,04/01/2015,FALSE,M6
A757,04/01/2015,FALSE,M37
A757,04/01/2015,FALSE,M14
A757,04/01/2015,FALSE,M84
A759,04/01/2015,FALSE,M19
A761,04/01/2015,FALSE,M87
A761,04/01/2015,FALSE,M59
A761,04/01/2015,FALSE,M53
A762,04/01/2015,FALSE,M62
A762,04/01/2015,FALSE,M11
A763,04/01/2015,FALSE,M29
A763,04/01/2015,FALSE,M75
A763,04/01/2015,FALSE,M14
A763,04/01/2015,FALSE,M94
A764,04/01/2015,FALSE,M5
A764,04/01/2015,FALSE,M26
A764,04/01/2015,FALSE,M14
A764,04/01/2015,FALSE,M78
A764,04/01/2015,FALSE,M53
A764,04/01/2015,FALSE,M21
A765,04/01/2015,FALSE,M84
A765,04/01/2015,FALSE,M1
A765,04/01/2015,FALSE,M10
A766,04/01/2015,FALSE,M29
A766,04/01/2015,FALSE,M13
A766,04/01/2015,FALSE,M41
A767,04/01/2015,FALSE,M14
A767,04/01/2015,FALSE,M63
A767,04/01/2015,FALSE,M41
A769,04/01/2015,FALSE,M19
A769,04/01/2015,FALSE,M63
A769,04/01/2015,FALSE,M7
A770,04/01/2015,FALSE,M83
A770,04/01/2015,FALSE,M19
A771,04/01/2015,FALSE,M30
A771,04/01/2015,FALSE,M25
A772,04/01/2015,FALSE,M41
A772,04/01/2015,FALSE,M90
A772,04/01/2015,FALSE,M70
A772,04/01/2015,FALSE,M8
A773,04/01/2015,FALSE,M83
A773,04/01/2015,FALSE,M36
A773,04/01/2015,FALSE,M32
A774,04/01/2015,FALSE,M58
A775,04/01/2015,FALSE,M62
A775,04/01/2015,FALSE,M30
A776,04/01/2015,FALSE,M99
A776,04/01/2015,FALSE,M2
A777,04/01/2015,FALSE,M50
A777,04/01/2015,FALSE,M71
A777,04/01/2015,FALSE,M3
A777,04/01/2015,FALSE,M41
A777,04/01/2015,FALSE,M51
A778,04/01/2015,FALSE,M41
A778,04/01/2015,TRUE,M79
A779,04/01/2015,FALSE,M91
A779,04/01/2015,FALSE,M47
A779,04/01/2015,FALSE,M99
A781,04/01/2015,FALSE,M32
A781,04/01/2015,FALSE,M2
A781,04/01/2015,FALSE,M2
A781,04/01/2015,FALSE,M74
A781,04/01/2015,FALSE,M80
A781,04/01/2015,FALSE,M91
A781,04/01/2015,FALSE,M29
A781,04/01/2015,FALSE,M54
A783,04/01/2015,FALSE,M35
A783,04/01/2015,FALSE,M68
A784,04/01/2015,FALSE,M80
A784,04/01/2015,FALSE,M13
A784,04/01/2015,FALSE,M39
A785,04/01/2015,FALSE,M19
A785,04/01/2015,FALSE,M55
A785,04/01/2015,FALSE,M56
A786,04/01/2015,FALSE,M48
A786,04/01/2015,FALSE,M2
A786,04/01/2015,FALSE,M93
A787,04/01/2015,FALSE,M7
A787,04/01/2015,FALSE,M2
A787,04/01/2015,FALSE,M84
A788,04/01/2015,FALSE,M13
A788,04/01/2015,FALSE,M64
A788,04/01/2015,FALSE,M42
A789,04/01/2015,FALSE,M93
A789,04/01/2015,FALSE,M8
A789,04/01/2015,FALSE,M26
A790,04/01/2015,FALSE,M0
A791,04/01/2015,FALSE,M67
A791,04/01/2015,FALSE,M88
A791,04/01/2015,FALSE,M51
A792,04/01/2015,FALSE,M49
A792,04/01/2015,FALSE,M70
A792,04/01/2015,FALSE,M4
A792,04/01/2015,FALSE,M66
A793,04/01/2015,FALSE,M4
A793,04/01/2015,FALSE,M51
A793,04/01/2015,FALSE,M92
A794,04/01/2015,FALSE,M30
A794,04/01/2015,FALSE,M3
A795,04/01/2015,FALSE,M1
A795,04/01/2015,FALSE,M87
A796,04/01/2015,FALSE,M50
A797,04/01/2015,FALSE,M23
A797,04/01/2015,FALSE,M21
A798,04/01/2015,FALSE,M71
A798,04/01/2015,FALSE,M99
A798,04/01/2015,FALSE,M3
A798,04/01/2015,FALSE,M74
A799,04/01/2015,FALSE,M12
A799,04/01/2015,FALSE,M44
A799,04/01/2015,FALSE,M92
A799,04/01/2015,FALSE,M88
A799,04/01/2015,FALSE,M67
A800,04/01/2015,FALSE,M92
A800,04/01/2015,FALSE,M62
A800,04/01/2015,FALSE,M4
A800,04/01/2015,FALSE,M21
A800,04/01/2015,FALSE,M14
A800,04/01/2015,FALSE,M89
A801,04/01/2015,FALSE,M25
A801,04/01/2015,FALSE,M70
A801,04/01/2015,FALSE,M6
A802,04/01/2015,FALSE,M99
A802,04/01/2015,FALSE,M77
A802,04/01/2015,FALSE,M60
A802,04/01/2015,FALSE,M33
A802,04/01/2015,FALSE,M69
A802,04/01/2015,TRUE,M56
A802,04/01/2015,FALSE,M45
A803,04/01/2015,FALSE,M90
A803,04/01/2015,FALSE,M30
A804,04/01/2015,FALSE,M87
A804,04/01/2015,FALSE,M52
A805,04/01/2015,FALSE,M35
A805,04/01/2015,FALSE,M66
A805,04/01/2015,FALSE,M5
A805,04/01/2015,FALSE,M17
A805,04/01/2015,FALSE,M68
A806,04/01/2015,FALSE,M12
A806,04/01/2015,FALSE,M11
A806,04/01/2015,FALSE,M7
A807,04/01/2015,FALSE,M27
A807,04/01/2015,FALSE,M63
A807,04/01/2015,FALSE,M54
A807,04/01/2015,TRUE,M53
A807,04/01/2015,FALSE,M58
A807,04/01/2015,FALSE,M29
A807,04/01/2015,FALSE,M7
A808,04/01/2015,FALSE,M80
A809,04/01/2015,FALSE,M47
A809,04/01/2015,FALSE,M16
A810,04/01/2015,FALSE,M52
A810,04/01/2015,FALSE,M2
A810,04/01/2015,FALSE,M64
A811,04/01/2015,FALSE,M44
A811,04/01/2015,FALSE,M25
A811,04/01/2015,FALSE,M97
A811,04/01/2015,FALSE,M35
A811,04/01/2015,FALSE,M61
A811,04/01/2015,FALSE,M98
A811,04/01/2015,FALSE,M60
A812,04/01/2015,FALSE,M56
A814,04/01/2015,FALSE,M7
A814,04/01/2015,FALSE,M38
A814,04/01/2015,FALSE,M74
A814,04/01/2015,FALSE,M97
A814,04/01/2015,FALSE,M45
A814,04/01/2015,FALSE,M88
A815,04/01/2015,FALSE,M7
A816,04/01/2015,TRUE,M43
A816,04/01/2015,FALSE,M89
A816,04/01/2015,FALSE,M20
A817,04/01/2015,FALSE,M90
A817,04/01/2015,FALSE,M22
A817,04/01/2015,FALSE,M2
A817,04/01/2015,FALSE,M25
A817,04/01/2015,FALSE,M31
A817,04/01/2015,FALSE,M77
A818,04/01/2015,FALSE,M13
A818,04/01/2015,FALSE,M57
A819,04/01/2015,FALSE,M4
A819,04/01/2015,FALSE,M35
A820,04/01/2015,FALSE,M40
A820,04/01/2015,FALSE,M14
A820,04/01/2015,FALSE,M74
A820,04/01/2015,FALSE,M40
A820,04/01/2015,FALSE,M82
A821,04/01/2015,FALSE,M36
A821,04/01/2015,FALSE,M48
A822,04/01/2015,FALSE,M20
A822,04/01/2015,FALSE,M71
A823,04/01/2015,FALSE,M20
A823,04/01/2015,FALSE,M55
A823,04/01/2015,FALSE,M29
A823,04/01/2015,FALSE,M80
A823,04/01/2015,FALSE,M91
A824,04/01/2015,FALSE,M78
A824,04/01/2015,FALSE,M52
A824,04/01/2015,FALSE,M1
A824,04/01/2015,FALSE,M28
A825,04/01/2015,FALSE,M53
A826,04/01/2015,FALSE,M22
A826,04/01/2015,FALSE,M71
A827,04/01/2015,FALSE,M75
A827,04/01/2015,FALSE,M16
A827,04/01/2015,FALSE,M22
A828,04/01/2015,TRUE,M46
A828,04/01/2015,FALSE,M49
A828,04/01/2015,FALSE,M27
A828,04/01/2015,FALSE,M45
A828,04/01/2015,FALSE,M96
A829,04/01/2015,FALSE,M36
A830,04/01/2015,FALSE,M8
A830,04/01/2015,FALSE,M5
A830,04/01/2015,FALSE,M75
A830,04/01/2015,FALSE,M38
A831,04/01/2015,FALSE,M21
A831,04/01/2015,FALSE,M70
A831,04/01/2015,FALSE,M20
A832,04/01/2015,FALSE,M44
A832,04/01/2015,FALSE,M39
A832,04/01/2015,FALSE,M49
A833,04/01/2015,FALSE,M43
A834,04/01/2015,FALSE,M50
A835,04/01/2015,FALSE,M28
A836,04/01/2015,FALSE,M89
A837,04/01/2015,FALSE,M26
A838,04/01/2015,FALSE,M24
A838,04/01/2015,FALSE,M32
A838,04/01/2015,TRUE,M93
A838,04/01/2015,FALSE,M86
A839,04/01/2015,FALSE,M74
A839,04/01/2015,FALSE,M65
A839,04/01/2015,FALSE,M21
